lumpiness,entropy,ACF1,lshift,vchange,cpoints,fspots,linearity,curvature,spikiness,KLscore,change.idx,type
0.7228082586988105,0.9912249756646105,0.013142048513545992,1.732249351882196,1.7403104329423242,4080,186,0.5215310411872364,0.05282500067222274,3.003992381226769e-8,149.0493571778352,9808,MUS
1.269643219866448,0.9200360034676406,-0.49315760408578085,1.4010836133281137,1.4846111413851162,3330,511,0.12709320137793764,0.39260381970265107,4.139470664741133e-8,125.32117406642229,820,MUS
3.188626929458559,0.971635306174767,0.06533046279494567,1.446284357740187,1.1023380245659369,5210,48,0.6992293380679936,-2.347204777126859e-8,1.144092441195744e-7,293.0539525617339,7540,MUS
0.7247504276411625,0.8850188923956159,0.3324418592036798,1.7121345173841265,1.7502300254898828,3566,346,-0.10509037927457755,7.591635839307155e-9,2.3265308029386093e-8,54.22911545888043,9628,MUS
2.315611184492619,0.9822607358915497,-0.09196026043926048,1.346066988559993,1.6681365031538244,4628,773,-2.5941534340948524,-0.28942659264911397,9.560313393588405e-8,277.244027452626,8014,MUS
0.7217103576336669,0.8311673999154793,0.603521456091385,1.8040202568377122,1.5839166453433815,1196,158,5.228652514496815,-17.76977290006941,5.07367187689715e-8,119.07991665804144,8394,MUS
2.1021458871460426,0.9156118284209226,0.3481953946621108,1.4369303916358271,1.269115840804658,1782,589,-6.618090640798309,-4.021337653673958,1.012017152837227e-7,333.3862226849641,7293,MUS
0.8456025814228363,0.7917420744152623,-0.5938664900488776,1.381986296189944,2.7515768932785587,5608,350,-0.0265657439465876,-1.0022211903306475e-9,3.4901824408334944e-8,65.45220101004843,5202,MUS
2.374545147889875,0.9875903158809545,0.08317080275517577,1.0179332110932984,0.7215724664812123,2050,524,-0.05184692681316096,-2.2674322805480576,1.1889095611128394e-7,307.36840788771246,9576,MUS
4.368873467185806,0.9205109422984007,-0.7018289472942129,1.1591985702426206,1.4766271314601607,3934,272,0.32500074951139896,1.2800861113002239e-8,1.049652575705596e-7,163.50035125008105,7455,MUS
2.644273814545204,0.9807186626562718,0.17658988027336897,1.1440033793505369,0.8140298823395091,2014,668,-1.3849285730085457,0.9751865822752612,1.4541737004361487e-7,372.91827323739517,6003,MUS
1.4660634383678643,0.875908771377025,-0.4196905396265704,1.6271202331685617,1.3101200195162455,2666,257,0.38648859436623817,3.2803792986431016e-9,5.833256575281179e-8,92.75328872143635,9530,MUS
1.6822793861635954,0.9861493232504999,-0.052243096547034115,1.4318985677372673,1.8780047749153885,2244,262,-0.0844251550016451,-3.80572459534852e-8,5.6597012731211546e-8,167.34016931862095,3739,MUS
2.7632738995791484,0.9335449921462334,-0.08509063316431406,1.0542104604961469,1.3438524078940919,1518,405,1.0191514878619832,1.0782998905188712e-9,1.7318270524031774e-7,151.4393092853401,4968,MUS
1.3239970753083738,0.9617846598624311,-0.3585733771716316,1.5425071140492665,1.7006029323841467,1008,86,0.1057810104793785,-3.6323330673179684e-9,4.136454726417415e-8,70.63492127045848,9901,MUS
0.8257813301816972,0.9550586183356291,-0.4299118255234024,1.6968268846763497,1.9941927191746591,5316,83,0.04589216121156915,2.0683526735077717e-8,2.8558732163756647e-8,74.7526184079834,5541,MUS
1.759365861736692,0.7688758980288593,-0.49242021420494925,0.9825010043116249,0.9881544551758268,2448,836,2.534542456447692,-2.3611811203212802,6.183066924992498e-8,140.3985258446739,4320,MUS
1.6951973810582572,0.9647039763377737,-0.2989793175901323,1.1538957815150097,1.7677228428064518,4088,65,1.1219281657390698,1.6867446869947731e-9,6.990496075960908e-8,129.35830373407634,6634,MUS
2.494864816137918,0.988347144088444,0.025212798677090788,1.4570008295199823,1.1584358267116357,404,407,0.14503784354902843,-1.2554842223079153e-9,1.158198317790641e-7,255.12861553247896,6391,MUS
1.9854236639794924,0.9463576916787596,-0.5869073589994037,1.3805391432421326,1.7577339911663041,6300,28,-0.13005613722419732,3.3982543826086754e-9,5.197616147801639e-8,124.60763383542235,9495,MUS
1.1530280745941324,0.8253564225285382,-0.45008299620386144,1.6710689679878592,2.051451406602885,5318,224,-0.05160253994403207,-3.801237738696602e-10,3.8540480716437176e-8,68.38487551820168,9161,MUS
9.905209511236349,0.9403094798203145,0.023232708872889765,1.1935116249344717,0.7188885923465738,112,1118,-0.19552661810625563,2.3366218808527366e-9,4.6538323533333614e-7,403.7309326943064,6630,MUS
4.791388062939304,0.919840541380933,-0.25182335171674114,1.517383299257785,1.4409000298140862,4270,34,0.012962669404326482,-7.514280100558516e-11,1.2992889112598675e-7,134.95441726576485,4177,MUS
0.8139753672483219,0.6416022065869914,0.7570653223064848,1.7324167683572833,1.5282714612302475,1985,15,-0.047304666136284486,-7.335428401077092e-10,2.09076371942639e-8,25.20760441268677,9114,MUS
1.6954397615357961,0.9681057997052177,-0.40326156488726506,1.1451028714170124,1.5162247644632147,2474,229,-0.32747698880045156,-7.745505058561006e-9,6.366349067795332e-8,107.80242310742865,8125,MUS
1.3696198097303385,0.9660442955115887,-0.43483734919378636,1.2774451252142776,1.9319037938888828,3188,116,0.453633072021253,-4.928202438977071e-9,5.3433285727285194e-8,106.52035883205065,9112,MUS
2.787813980998692,0.9843710714287709,0.044025176360456525,1.3471004789878425,1.1529746375822902,1262,186,-0.22535988977501298,-0.30844851324971184,1.2110802138280203e-7,144.99252907744304,6903,MUS
1.9012622512748725,0.9711164368937002,0.31653650399107514,1.4465409724314555,1.1410187010946298,2764,64,-2.5967861442983566,-2.0078462124238037,1.378117756277068e-7,193.74544542070092,9451,MUS
0.8863473614032196,0.7691396093155108,0.5271575446998776,1.4768755857133458,1.8312090590453298,634,44,0.2904584084790038,1.2854824381185582e-9,5.21243131422434e-8,120.99145137918289,157,MUS
1.1668437686151414,0.89205219265912306,-0.3998534051664347,1.3141322883760638,1.9906747770916517,2048,163,0.8505618736334181,1.0699581403630148e-7,4.975179335654952e-8,71.54737936787886,3015,MUS
2.8317794248358497,0.9860718278197517,-0.011923604629411597,1.250870713399868,1.0470245232711846,2494,305,1.380775985832475,-9.533614045344095e-8,1.0156241766545261e-7,145.09180921214178,8194,MUS
1.5160424986587429,0.9652990154475756,-0.2786486832233467,1.0889425152896315,1.7180868910176588,2542,331,-0.8873210172613435,-1.260739010182905e-8,7.410030181759241e-8,154.15064057174004,7581,MUS
0.6192194682121624,0.9887996239844775,0.0707125917786286,1.1284093602199583,0.8724496851761125,3172,395,3.466746638549742,1.3895282867058922,4.8238743975330586e-8,79.13652924913065,4732,MUS
3.5558488181971626,0.9242263780090852,-0.07609710673888972,0.9572779322138076,1.036430812118869,694,400,0.5929349200317262,-8.251341512265601e-10,2.1102097397294924e-7,248.2426443555631,1391,MUS
10.694682083256305,0.912241910167237,-0.7272323718007806,1.257667427491039,1.7627103534108644,586,285,-0.2157866330042873,1.4976588662844152e-9,2.7104197757554925e-7,201.77662642495153,864,MUS
0.656550919985214,0.9731150132830305,-0.35465159148872566,1.4157418190666469,1.0056013333969391,5935,62,-0.34037445237189684,-2.4388419967556397e-9,3.031123976590587e-8,45.18722992750221,4774,MUS
0.9022049029695345,0.8539434917217775,-0.2302516361263502,1.2530418682942286,1.3432075176843081,4498,218,-0.024238275757885105,1.3156275774298164e-9,4.199265698729441e-8,70.54224353357309,926,MUS
1.569645875476422,0.98786355063628,-0.010245288644373598,1.7874717720174744,1.8591536315575201,3390,132,-0.01820806864439952,0.032111967075618336,6.185460873381818e-8,296.0685649578263,9648,MUS
2.9996095139366328,0.9903545378931503,0.018120775404200637,1.3247683962913117,1.2670349189548147,3788,20,0.31982534839288584,-4.7013274861113245e-5,9.212053468271479e-8,142.83176410773152,9408,MUS
2.2343588685302325,0.9592244363864334,-0.4561246689235543,1.4947922238253075,2.24811940925194,3104,102,-0.9827805444170205,6.092791238616535e-9,5.8071608024723025e-8,219.9752441024719,5756,MUS
1.3669711083473592,0.8842585955639246,-0.7540324756978786,1.4470418352605723,2.1412385611379383,7437,17,0.270577414515972,1.7412891204998558e-9,3.172285108010212e-8,90.08799981423545,9043,MUS
1.5525582792660446,0.8802946697296427,-0.4996906952580074,1.497381934397835,1.354380355386733,4276,124,-0.22935773144553903,-5.113281437055027e-9,3.8922232245249996e-8,83.79218071281574,702,MUS
9.659601432726568,0.928240437501381,-0.4414340294185312,1.905773645129583,1.358404840130087,1312,95,-0.027829577060514695,2.5826316468762303e-10,1.7999547081087775e-7,206.93399709389567,6800,MUS
1.6243670668724717,0.9910064318482771,0.04842541362645558,1.4537915988982753,1.851835852392192,36,93,3.223033645592746,2.331008528110596,1.1613323868188393e-7,136.3995148027161,3491,MUS
1.9104766576694043,0.9914863655633086,0.011847801252817617,1.415855436887018,1.441967487689602,2922,126,-0.06156875127667787,6.036917441568598e-9,1.314387209875079e-7,77.97683563532318,6986,MUS
1.028633864563663,0.9913605176810987,0.0576775330131745,1.4336502594390093,1.6641285388136928,4042,72,-2.5727472975593164,-2.7875197732962587,5.166937450901512e-8,110.60953741699646,8025,MUS
0.9248767968173236,0.9891320574204752,-0.044979465699122145,1.4605940817309508,1.7123308352960342,4786,334,-0.9719669933625942,6.980714185200081e-9,4.271664728150823e-8,72.10744249548988,9586,MUS
0.9778988738501401,0.9909625123158141,0.06936126527166885,1.4874645409087583,2.155248928006133,410,159,-0.8294179130919146,-0.9901680843370165,4.467255929981314e-8,84.38347020198574,9655,MUS
1.3468972587368297,0.9885218578122965,0.11448824019178194,1.154584745117871,1.3514361217206212,36,16,1.6633396627588435,-0.4765687617125858,9.430706891959411e-8,250.08291312131402,6587,MUS
32.39262927339589,0.8821246643017862,-0.5616170756059149,1.3640909602418707,0.9724403245011748,1932,189,-0.07508963248687693,-8.940309632267379e-10,5.13861234617435e-7,229.57749921403467,5082,MUS
0.5485741692958669,0.8764244807067242,-0.5688034586500776,1.464544830740574,2.354543836539902,6848,21,0.2600188149347593,1.2994175368963752e-9,2.2647539900730866e-8,33.840862322740975,25,MUS
1.6786678287822858,0.9364742465902749,-0.5221599063826875,1.3578515605520765,1.793563838202472,6323,45,0.16051010057658674,1.752801686580835e-8,4.4007665559660074e-8,64.2213473152056,5037,MUS
1.2358726981422359,0.9775036895435557,-0.012883018325847333,1.7094192062158924,1.124950058747148,1574,58,0.8991936114819968,3.523740921030803e-9,7.334738529798167e-8,152.45676480846345,118,MUS
9.651195896262188,0.8160885335277281,-0.20451591500131433,1.0143121873342666,0.7738313812697867,570,946,-1.399964789216358,2.1256425318304566,3.2195108414475275e-7,274.2196327561539,9589,MUS
2.7081475355661984,0.8376554825272329,-0.7236263606418911,2.324027083440721,2.3344389810833217,6020,150,0.02457029225654294,2.9466509098802467e-10,3.789876694169317e-8,128.51099887149348,1672,MUS
20.201870040543703,0.8220744932284322,-0.23537393281107807,0.31905967119820206,0.0572039482062342,279,8979,-19.16455594416591,-21.03067394612289,3.971126733977382e-7,809.782059945315,9915,MUS
1.2728214567473617,0.9692372662432079,-0.27343647392738296,1.2887629013363209,1.8384716801885137,5036,45,1.1173699332794749,4.194719257372265e-9,4.437066260994331e-8,137.40442495338425,7210,MUS
1.037325454178799,0.9791143636909899,0.0997213927017733,1.100190055404501,0.8552355103134482,1743,1040,0.47402796277152737,-1.4053439296263721,7.785318986952322e-8,172.14580679412018,6375,MUS
20.056025640349297,0.9519070596166543,-0.21677683050966043,1.4914922782056697,1.1957763916849933,924,783,0.2435152407070333,1.6886956801854414e-9,3.6597418039255055e-7,375.48167804750346,4407,MUS
269.5267807355959,0.9365162839136434,-0.15650063024429,0.5831912703735366,0.2995557949277824,20,668,-0.08711804383017388,-1.161485618335549e-9,9.535747935400259e-6,455.98731996978285,7470,MUS
3.520980647390319,0.9559143248955962,-0.4538679121557938,2.0544575414668107,2.2015648600883426,6134,254,0.3673024760614723,-5.416729224094136e-9,7.83684482882212e-8,135.94686250606713,4759,MUS
1.8291888232059723,0.9256601540813683,-0.40003414840964785,1.326764161819095,2.2587683294133774,6162,176,0.05225959011294611,-3.124279618690328e-9,4.601187647831239e-8,82.64299019479125,7143,MUS
16.83066690003462,0.854885424358259,-0.4060664803294806,1.3255155513306893,1.0401917871681192,1152,491,-0.2343834316689442,-1.7500648075979097e-10,2.6913836966222216e-7,189.60713795177116,3733,MUS
0.6062906463912952,0.9175522729193231,-0.3162251047617839,1.3319409896320367,1.1787722271771515,5138,552,0.02650500766114043,-3.0091034316654786e-9,2.3517647230870856e-8,26.151164234925496,4483,MUS
1.952696258583693,0.947268126851285,0.08793575097574195,1.7332702955470065,1.720710872831095,4362,91,-0.04543669007482826,-8.310919810319498e-10,4.602201159687291e-8,67.93471799305668,4965,MUS
1.5970062446031315,0.9914235344213499,0.031248606464906944,1.3298588423881181,1.5835561838763166,2648,57,-0.9238359647744789,-3.337572904488121e-8,6.070606899110142e-8,116.56934691614585,9929,MUS
0.6934637919539995,0.9434680847656263,-0.4117594160308018,1.3018411324610297,1.405174739776689,3628,744,0.06859276432968989,-3.484259865736335e-8,2.7580809867394424e-8,42.37151133855921,5639,MUS
2.3564600412858616,0.9636172456111121,-0.14020712042059794,1.0865747123602962,0.9437929596254906,866,156,1.1441296577364386,-2.0192184134138973,1.0246733342436278e-7,299.8064541357767,6800,MUS
3.613748245032138,0.9292525363334966,-0.22277926681553606,1.4516218987528426,1.2078474438208413,1556,136,3.8509922837802555,4.572108167446556,7.958561433455975e-8,268.26034678934883,4866,MUS
27.851925154326935,0.9472052343519564,-0.2126305684518401,1.1472675291829346,0.5370182880186507,116,821,-0.02117342227880781,-3.420055158866413e-9,5.281526450720411e-7,380.1830015221042,7014,MUS
97.3032096408608,0.9801345163640286,-0.4222464990787157,0.0970606858797578,0.004393565444875856,114,9764,0.02648386951008624,3.467816109119817e-10,1.6002447848823656e-6,2186.2632390921704,9944,MUS
6.104006041495867,0.8640078884143306,-0.7102301993766447,1.3367993285256743,1.5064766739196989,6686,82,0.05250271173581207,8.308588031655659e-11,1.5084304541473237e-7,134.1055876859205,3621,MUS
1.1515573308545646,0.7755661747178237,-0.4970462661307369,1.1717162566725037,1.7025162358604597,5684,66,-0.1214867721255085,-1.8524349139610014e-10,3.806197205278299e-8,90.73247213174872,7447,MUS
2.8046862177124483,0.9649224516490037,-0.42314853516955886,1.3148056839121898,1.0517516434841845,1998,381,0.06566062796354576,-8.350008125338981e-10,8.663352775896997e-8,140.1150735073289,8302,MUS
80.71521920127628,0.9649267966165344,0.11960961322547968,0.853319711299389,0.7239098743400131,4,846,1.8575508962221738,0.5329764929581493,6.4669773118300834e-6,333.565585826782,6135,MUS
0.843991843033247,0.9133192646283318,-0.36155293864684723,1.4392263730922696,1.5998614270636005,5926,323,-0.26442563049685336,3.3054952487360345e-9,2.8342587917172614e-8,33.58747949850931,2226,MUS
9.280689712383763,0.9137839282104132,-0.7160574647186704,0.9533866851089439,0.9109281930060698,2106,690,0.09516061771514184,-8.605683151405275e-10,2.5101483012820015e-7,288.9024629201706,6498,MUS
0.768777406152272,0.8947246460969017,0.5188656792435224,1.499737171061062,2.1822780522043708,2274,376,0.18770556076110254,-4.277714497736206e-8,2.83232481601485e-8,54.034589658866295,2187,MUS
1.8041189216531466,0.8972650764302507,-0.47911268790329237,1.2428867799561742,1.5598089768522838,3388,424,-0.15702123689294756,5.148129796127349e-10,7.160090851851173e-8,180.99599817268114,8045,MUS
4.031521490227519,0.886349492223258,-0.323939577355494,1.5010458497825008,2.0268864863553864,5688,30,-0.11397811229365744,-1.2632038018731306e-9,6.853367385391423e-8,125.77896143863498,1337,MUS
3.296278608133257,0.8971877545563773,-0.7641665031341851,1.343164567781053,1.4870157415485323,3780,339,0.1212349778005684,-3.5688172370970516e-9,9.126762281898832e-8,130.4809102179878,4163,MUS
2.5820081078967996,0.96172993248212435,-0.04980375376790633,1.3931971822790834,1.4281810457653779,450,205,5.1668797382860685,-0.4701795876349436,1.1387480045545434e-7,174.0338285523771,8511,MUS
5.986900877113152,0.9724748572980909,-0.26450592277681084,1.118087229948285,0.8159747282750145,66,1609,-2.126916529224277,0.32165110302279754,3.921424123683268e-7,198.9189554037476,5673,MUS
1.9181762191263632,0.8016387057152622,-0.6092598229946361,1.422201094540629,1.5423560719809692,5596,160,-0.38222214760517104,-7.201183187991087e-10,6.357342809951806e-8,141.39118801798372,3835,MUS
1.6680062442444898,0.9897511267684215,0.04388586248590186,1.397799228469966,1.7197966238412128,2978,129,-1.4437073450864681,-9.472498665393094e-10,6.955447262335968e-8,112.0735218285543,3620,MUS
0.7158844087534222,0.8873125124987711,-0.3482731538803032,1.1660460733480216,1.418484610437812,5946,82,0.163770996423314,-5.599938097146789e-10,3.2117174044843444e-8,50.245198732347916,5108,MUS
2.526035124772616,0.8990219710804731,-0.8032516995928567,1.1321780295001005,1.3913086383794195,6270,52,-0.24878224873724195,9.434888932154127e-13,6.928104320123252e-8,135.9434332758434,7404,MUS
2.3143053953269486,0.9877830542912637,0.01783861423459537,1.3933582229429753,1.1538181416843907,1068,401,0.44457767897318645,0.29632313710438263,1.1345375572953558e-7,150.38490220155097,8693,MUS
2.134247629050088,0.8816144550840302,-0.6590701046429799,1.2040438349719926,1.1792012265447376,5532,143,-0.013281766504551798,-3.5693992843677765e-10,6.182465402487613e-8,212.27713487245833,1031,MUS
5.496077652968519,0.9059827314631377,-0.4755344026913146,1.3664888155389905,2.122583262374344,5134,814,-0.06005294262892572,-7.81755203169233e-10,1.0507903683041941e-7,170.47061231072854,7194,MUS
2.066503933689369,0.8996570538960409,-0.6572652326162173,1.4814659120950062,1.9754875665354656,6738,174,-0.39840240534039156,-4.114641196204912e-9,4.070384223482091e-8,96.13783267246559,1199,MUS
6.060584065073275,0.8672525381556722,-0.5201334285945863,0.7756927649685149,0.6118736572598892,862,1984,-0.005734297694681973,1.868262688298019e-9,1.9339346217307784e-7,681.2252575923295,8237,MUS
3.703529819541315,0.7583554231527236,-0.8953480341491609,1.8018225426622538,2.287848037515837,2036,110,0.011212271118057332,-9.473889942742062e-10,5.141383191997429e-8,176.89746569096542,4975,MUS
4.101690852348732,0.9759618345680849,-0.21946122914053112,1.576567659112857,1.2581871851943085,4204,77,-0.7126569257798661,-4.4753152305136265e-9,1.0663744065666212e-7,134.7373997938081,6307,MUS
1.0726824138524667,0.9492478559464343,0.05440001694208248,1.5069837246028928,1.8940153662994532,3666,538,0.2812449173566359,1.6455673165267598e-10,3.180256145857492e-8,78.12440818370385,2528,MUS
10.265730413193186,0.8973862831866452,0.23555808955068866,1.509485968103542,1.99882830311636,1602,327,-0.10469312517330455,-1.0255341603034876e-9,2.7732846382618566e-7,179.27371217540426,899,MUS
1.1056125469765035,0.9903975196779501,0.03429409734977968,1.4037572426164706,1.3121981389906794,3138,1194,0.8266225921016471,-0.274848283587385,5.616172488287887e-8,139.51828542675634,9849,MUS
37.560704006179456,0.818893751334022,-0.8044355984615412,0.6944436911092708,0.42438469824336716,2980,1123,0.04183465717868363,3.24462163843123e-9,4.7571406279703374e-7,739.4664821358853,6349,MUS
1.2566937059073593,0.801619523369624,-0.7570471326655173,1.2952155403371002,2.3377130929549774,6446,114,0.07556892982329302,6.822720701226297e-9,3.3264076493841824e-8,71.16036543069782,1582,MUS
1.6341014324145853,0.7536750485318156,-0.8873771302510981,2.556156684222385,3.266968497147389,6966,496,-0.04629491566755128,-1.6823008910294143e-8,2.136019822884534e-8,35.734032476786325,5352,MUS
4.9953518364475,0.9570650738689624,-0.4945487865858287,1.4562504875811164,1.515093797383926,5446,95,0.2476262058191081,5.407586858135508e-9,1.0769333859892627e-7,171.9747916976636,2116,MUS
3.763420487574848,0.9622716258959306,-0.35199699378074045,1.41857580592302,1.0654268055053826,292,61,1.6863714683345918,-1.103324198858062,1.7146714918421913e-7,198.5697935927218,4729,MUS
